"id","code","name"
"8137","08137","CAMPO DE LA CRUZ"
"8141","08141","CANDELARIA"
"8296","08296","GALAPA"
"8372","08372","JUAN DE ACOSTA"
"8421","08421","LURUACO"
"8433","08433","MALAMBO"
"8436","08436","MANATI"
"8520","08520","PALMAR DE VARELA"
"8549","08549","PIOJO"
"8558","08558","POLONUEVO"
"8560","08560","PONEDERA"
"8573","08573","PUERTO COLOMBIA"
"8606","08606","REPELON"
"8634","08634","SABANAGRANDE"
"8638","08638","SABANALARGA"
"8675","08675","SANTA LUCIA"
"8685","08685","SANTO TOMAS"
"8758","08758","SOLEDAD"
"8770","08770","SUAN"
"8832","08832","TUBARA"
"8849","08849","USIACURI"
"11001","11001","BOGOTA"
"13001","13001","CARTAGENA"
"13006","13006","ACHI"
"13030","13030","ALTOS DEL ROSARIO"
"13042","13042","ARENAL"
"13052","13052","ARJONA"
"13062","13062","ARROYOHONDO"
"13074","13074","BARRANCO DE LOBA"
"13140","13140","CALAMAR"
"13160","13160","CANTAGALLO"
"13188","13188","CICUCO"
"13212","13212","CORDOBA"
"13222","13222","CLEMENCIA"
"13244","13244","EL CARMEN DE BOLIVAR"
"13248","13248","EL GUAMO"
"13268","13268","EL PENON"
"13300","13300","HATILLO DE LOBA"
"13430","13430","MAGANGUE"
"13433","13433","MAHATES"
"13440","13440","MARGARITA"
"13442","13442","MARIA LA BAJA"
"13458","13458","MONTECRISTO"
"13468","13468","MOMPOS"
"13473","13473","MORALES"
"13490","13490","NOROSI"
"13549","13549","PINILLOS"
"13580","13580","REGIDOR"
"13600","13600","RIO VIEJO"
"13620","13620","SAN CRISTOBAL"
"13647","13647","SAN ESTANISLAO"
"13650","13650","SAN FERNANDO"
"13654","13654","SAN JACINTO"
"13655","13655","SAN JACINTO DEL CAUCA"
"13657","13657","SAN JUAN NEPOMUCENO"
"13667","13667","SAN MARTIN DE LOBA"
"13670","13670","SAN PABLO"
"13673","13673","SANTA CATALINA"
"13683","13683","SANTA ROSA"
"13688","13688","SANTA ROSA DEL SUR"
"13744","13744","SIMITI"
"13760","13760","SOPLAVIENTO"
"13780","13780","TALAIGUA NUEVO"
"13810","13810","TIQUISIO"
"13836","13836","TURBACO"
"13838","13838","TURBANA"
"13873","13873","VILLANUEVA"
"13894","13894","ZAMBRANO"
"15001","15001","TUNJA"
"15022","15022","ALMEIDA"
"15047","15047","AQUITANIA"
"15051","15051","ARCABUCO"
"15087","15087","BELEN"
"15090","15090","BERBEO"
"15092","15092","BETEITIVA"
"15097","15097","BOAVITA"
"15104","15104","BOYACA"
"15106","15106","BRICENO"
"15109","15109","BUENAVISTA"
"15114","15114","BUSBANZA"
"15131","15131","CALDAS"
"15135","15135","CAMPOHERMOSO"
"15162","15162","CERINZA"
"15172","15172","CHINAVITA"
"15176","15176","CHIQUINQUIRA"
"15180","15180","CHISCAS"
"15183","15183","CHITA"
"15185","15185","CHITARAQUE"
"15187","15187","CHIVATA"
"15189","15189","CIENEGA"
"15204","15204","COMBITA"
"15212","15212","COPER"
"15215","15215","CORRALES"
"15218","15218","COVARACHIA"
"15223","15223","CUBARA"
"15224","15224","CUCAITA"
"15226","15226","CUITIVA"
"15232","15232","CHIQUIZA"
"15236","15236","CHIVOR"
"15238","15238","DUITAMA"
"15244","15244","EL COCUY"
"15248","15248","EL ESPINO"
"15272","15272","FIRAVITOBA"
"15276","15276","FLORESTA"
"15293","15293","GACHANTIVA"
"15296","15296","GAMEZA"
"15299","15299","GARAGOA"
"15317","15317","GUACAMAYAS"
"15322","15322","GUATEQUE"
"15325","15325","GUAYATA"
"15332","15332","GUICAN"
"15362","15362","IZA"
"15367","15367","JENESANO"
"15368","15368","JERICO"
"15377","15377","LABRANZAGRANDE"
"15380","15380","LA CAPILLA"
"15401","15401","LA VICTORIA"
"15403","15403","LA UVITA"
"15407","15407","VILLA DE LEYVA"
"15425","15425","MACANAL"
"15442","15442","MARIPI"
"15455","15455","MIRAFLORES"
"15464","15464","MONGUA"
"15466","15466","MONGUI"
"15469","15469","MONIQUIRA"
"15476","15476","MOTAVITA"
"15480","15480","MUZO"
"15491","15491","NOBSA"
"15494","15494","NUEVO COLON"
"15500","15500","OICATA"
"15507","15507","OTANCHE"
"15511","15511","PACHAVITA"
"15514","15514","PAEZ"
"15516","15516","PAIPA"
"15518","15518","PAJARITO"
"15522","15522","PANQUEBA"
"15531","15531","PAUNA"
"15533","15533","PAYA"
"15537","15537","PAZ DE RIO"
"15542","15542","PESCA"
"15550","15550","PISBA"
"15572","15572","PUERTO BOYACA"
"15580","15580","QUIPAMA"
"15599","15599","RAMIRIQUI"
"15600","15600","RAQUIRA"
"15621","15621","RONDON"
"15632","15632","SABOYA"
"15638","15638","SACHICA"
"15646","15646","SAMACA"
"15660","15660","SAN EDUARDO"
"15664","15664","SAN JOSE DE PARE"
"15667","15667","SAN LUIS DE GACENO"
"15673","15673","SAN MATEO"
"15676","15676","SAN MIGUEL DE SEMA"
"15681","15681","SAN PABLO DE BORBUR"
"15686","15686","SANTANA"
"15690","15690","SANTA MARIA"
"15693","15693","SANTA ROSA DE VITERBO"
"15696","15696","SANTA SOFIA"
"15720","15720","SATIVANORTE"
"15723","15723","SATIVASUR"
"15740","15740","SIACHOQUE"
"15753","15753","SOATA"
"15755","15755","SOCOTA"
"15757","15757","SOCHA"
"15759","15759","SOGAMOSO"
"15761","15761","SOMONDOCO"
"15762","15762","SORA"
"15763","15763","SOTAQUIRA"
"15764","15764","SORACA"
"15774","15774","SUSACON"
"15776","15776","SUTAMARCHAN"
"15778","15778","SUTATENZA"
"15790","15790","TASCO"
"15798","15798","TENZA"
"15804","15804","TIBANA"
"15806","15806","TIBASOSA"
"15808","15808","TINJACA"
"15810","15810","TIPACOQUE"
"15814","15814","TOCA"
"15816","15816","TOGUI"
"15820","15820","TOPAGA"
"15822","15822","TOTA"
"15832","15832","TUNUNGUA"
"15835","15835","TURMEQUE"
"15837","15837","TUTA"
"15839","15839","TUTAZA"
"15842","15842","UMBITA"
"15861","15861","VENTAQUEMADA"
"15879","15879","VIRACACHA"
"15897","15897","ZETAQUIRA"
"17001","17001","MANIZALES"
"17013","17013","AGUADAS"
"17042","17042","ANSERMA"
"17050","17050","ARANZAZU"
"17088","17088","BELALCAZAR"
"17174","17174","CHINCHINA"
"17272","17272","FILADELFIA"
"17380","17380","LA DORADA"
"17388","17388","LA MERCED"
"17433","17433","MANZANARES"
"17442","17442","MARMATO"
"17444","17444","MARQUETALIA"
"17446","17446","MARULANDA"
"17486","17486","NEIRA"
"17495","17495","NORCASIA"
"17513","17513","PACORA"
"17524","17524","PALESTINA"
"17541","17541","PENSILVANIA"
"17614","17614","RIOSUCIO"
"17616","17616","RISARALDA"
"17653","17653","SALAMINA"
"17662","17662","SAMANA"
"17665","17665","SAN JOSE"
"17777","17777","SUPIA"
"17867","17867","VICTORIA"
"17873","17873","VILLAMARIA"
"17877","17877","VITERBO"
"18001","18001","FLORENCIA"
"18029","18029","ALBANIA"
"18094","18094","BELEN DE LOS ANDAQUIES"
"18150","18150","CARTAGENA DEL CHAIRA"
"18205","18205","CURILLO"
"18247","18247","EL DONCELLO"
"18256","18256","EL PAUJIL"
"18410","18410","LA MONTANITA"
"18460","18460","MILAN"
"18479","18479","MORELIA"
"18592","18592","PUERTO RICO"
"18610","18610","SAN JOSE DE LA FRAGUA"
"18753","18753","SAN VICENTE DEL CAGUAN"
"18756","18756","SOLANO"
"18785","18785","SOLITA"
"18860","18860","VALPARAISO"
"19001","19001","POPAYAN"
"19022","19022","ALMAGUER"
"19050","19050","ARGELIA"
"19075","19075","BALBOA"
"19100","19100","BOLIVAR"
"19110","19110","BUENOS AIRES"
"19130","19130","CAJIBIO"
"19137","19137","CALDONO"
"19142","19142","CALOTO"
"19212","19212","CORINTO"
"19256","19256","EL TAMBO"
"19290","19290","FLORENCIA"
"19300","19300","GUACHENE"
"19318","19318","GUAPI"
"19355","19355","INZA"
"19364","19364","JAMBALO"
"19392","19392","LA SIERRA"
"19397","19397","LA VEGA"
"19418","19418","LOPEZ"
"19450","19450","MERCADERES"
"19455","19455","MIRANDA"
"19473","19473","MORALES"
"19513","19513","PADILLA"
"19517","19517","PAEZ"
"19532","19532","PATIA"
"19533","19533","PIAMONTE"
"19548","19548","PIENDAMO"
"19573","19573","PUERTO TEJADA"
"19585","19585","PURACE"
"19622","19622","ROSAS"
"19693","19693","SAN SEBASTIAN"
"19698","19698","SANTANDER DE QUILICHAO"
"19701","19701","SANTA ROSA"
"19743","19743","SILVIA"
"19760","19760","SOTARA"
"19780","19780","SUAREZ"
"19785","19785","SUCRE"
"19807","19807","TIMBIO"
"19809","19809","TIMBIQUI"
"19821","19821","TORIBIO"
"19824","19824","TOTORO"
"19845","19845","VILLA RICA"
"20001","20001","VALLEDUPAR"
"20011","20011","AGUACHICA"
"20013","20013","AGUSTIN CODAZZI"
"20032","20032","ASTREA"
"20045","20045","BECERRIL"
"20060","20060","BOSCONIA"
"20175","20175","CHIMICHAGUA"
"20178","20178","CHIRIGUANA"
"20228","20228","CURUMANI"
"20238","20238","EL COPEY"
"20250","20250","EL PASO"
"20295","20295","GAMARRA"
"20310","20310","GONZALEZ"
"20383","20383","LA GLORIA"
"20400","20400","LA JAGUA DE IBIRICO"
"20443","20443","MANAURE"
"20517","20517","PAILITAS"
"20550","20550","PELAYA"
"20570","20570","PUEBLO BELLO"
"20614","20614","RIO DE ORO"
"20621","20621","LA PAZ"
"20710","20710","SAN ALBERTO"
"20750","20750","SAN DIEGO"
"20770","20770","SAN MARTIN"
"20787","20787","TAMALAMEQUE"
"23001","23001","MONTERIA"
"23068","23068","AYAPEL"
"23079","23079","BUENAVISTA"
"23090","23090","CANALETE"
"23162","23162","CERETE"
"23168","23168","CHIMA"
"23182","23182","CHINU"
"23189","23189","CIENAGA DE ORO"
"23300","23300","COTORRA"
"23350","23350","LA APARTADA"
"23417","23417","LORICA"
"23419","23419","LOS CORDOBAS"
"23464","23464","MOMIL"
"23466","23466","MONTELIBANO"
"23500","23500","MONITOS"
"23555","23555","PLANETA RICA"
"23570","23570","PUEBLO NUEVO"
"23574","23574","PUERTO ESCONDIDO"
"23580","23580","PUERTO LIBERTADOR"
"23586","23586","PURISIMA"
"23660","23660","SAHAGUN"
"23670","23670","SAN ANDRES DE SOTAVENTO"
"23672","23672","SAN ANTERO"
"23675","23675","SAN BERNARDO DEL VIENTO"
"23678","23678","SAN CARLOS"
"23682","23682","SAN JOSE DE URE"
"23686","23686","SAN PELAYO"
"23807","23807","TIERRALTA"
"23815","23815","TUCHÍN"
"23855","23855","VALENCIA"
"25001","25001","AGUA DE DIOS"
"25019","25019","ALBAN"
"25035","25035","ANAPOIMA"
"25040","25040","ANOLAIMA"
"25053","25053","ARBELAEZ"
"25086","25086","BELTRAN"
"25095","25095","BITUIMA"
"25099","25099","BOJACA"
"25120","25120","CABRERA"
"25123","25123","CACHIPAY"
"25126","25126","CAJICA"
"25148","25148","CAPARRAPI"
"25151","25151","CAQUEZA"
"25154","25154","CARMEN DE CARUPA"
"25168","25168","CHAGUANI"
"25175","25175","CHIA"
"25178","25178","CHIPAQUE"
"25181","25181","CHOACHI"
"25183","25183","CHOCONTA"
"25200","25200","COGUA"
"25214","25214","COTA"
"25224","25224","CUCUNUBA"
"25245","25245","EL COLEGIO"
"25258","25258","EL PENON"
"25260","25260","EL ROSAL"
"25269","25269","FACATATIVA"
"25279","25279","FOMEQUE"
"25281","25281","FOSCA"
"25286","25286","FUNZA"
"25288","25288","FUQUENE"
"25290","25290","FUSAGASUGA"
"25293","25293","GACHALA"
"25295","25295","GACHANCIPA"
"25297","25297","GACHETA"
"25299","25299","GAMA"
"25307","25307","GIRARDOT"
"25312","25312","GRANADA"
"25317","25317","GUACHETA"
"25320","25320","GUADUAS"
"25322","25322","GUASCA"
"25324","25324","GUATAQUI"
"25326","25326","GUATAVITA"
"25328","25328","GUAYABAL DE SIQUIMA"
"25335","25335","GUAYABETAL"
"25339","25339","GUTIERREZ"
"25368","25368","JERUSALEN"
"25372","25372","JUNIN"
"25377","25377","LA CALERA"
"25386","25386","LA MESA"
"25394","25394","LA PALMA"
"25398","25398","LA PENA"
"25402","25402","LA VEGA"
"25407","25407","LENGUAZAQUE"
"25426","25426","MACHETA"
"25430","25430","MADRID"
"25436","25436","MANTA"
"25438","25438","MEDINA"
"25473","25473","MOSQUERA"
"25483","25483","NARINO"
"25486","25486","NEMOCON"
"25488","25488","NILO"
"25489","25489","NIMAIMA"
"25491","25491","NOCAIMA"
"25506","25506","VENECIA"
"25513","25513","PACHO"
"25518","25518","PAIME"
"25524","25524","PANDI"
"25530","25530","PARATEBUENO"
"25535","25535","PASCA"
"25572","25572","PUERTO SALGAR"
"25580","25580","PULI"
"25592","25592","QUEBRADANEGRA"
"25594","25594","QUETAME"
"25596","25596","QUIPILE"
"25599","25599","APULO"
"25612","25612","RICAURTE"
"25645","25645","SAN ANTONIO DEL TEQUEND"
"25649","25649","SAN BERNARDO"
"25653","25653","SAN CAYETANO"
"25658","25658","SAN FRANCISCO"
"25662","25662","SAN JUAN DE RIO SECO"
"25718","25718","SASAIMA"
"25736","25736","SESQUILE"
"25740","25740","SIBATE"
"25743","25743","SILVANIA"
"25745","25745","SIMIJACA"
"25754","25754","SOACHA"
"25758","25758","SOPO"
"25769","25769","SUBACHOQUE"
"25772","25772","SUESCA"
"25777","25777","SUPATA"
"25779","25779","SUSA"
"25781","25781","SUTATAUSA"
"25785","25785","TABIO"
"25793","25793","TAUSA"
"25797","25797","TENA"
"25799","25799","TENJO"
"25805","25805","TIBACUY"
"25807","25807","TIBIRITA"
"25815","25815","TOCAIMA"
"25817","25817","TOCANCIPA"
"25823","25823","TOPAIPI"
"25839","25839","UBALA"
"25841","25841","UBAQUE"
"25843","25843","VILLA DE SAN DIEGO DE UBATE"
"25845","25845","UNE"
"25851","25851","UTICA"
"25862","25862","VERGARA"
"25867","25867","VIANI"
"25871","25871","VILLAGOMEZ"
"25873","25873","VILLAPINZON"
"25875","25875","VILLETA"
"25878","25878","VIOTA"
"25885","25885","YACOPI"
"25898","25898","ZIPACON"
"25899","25899","ZIPAQUIRA"
"27001","27001","QUIBDO"
"27006","27006","ACANDI"
"27025","27025","ALTO BAUDO"
"27050","27050","ATRATO"
"27073","27073","BAGADO"
"27075","27075","BAHIA SOLANO"
"27077","27077","BAJO BAUDO"
"27099","27099","BOJAYA"
"27135","27135","EL CANTON DEL SAN PABLO"
"27150","27150","CARMEN DEL DARIEN"
"27160","27160","CERTEGUI"
"27205","27205","CONDOTO"
"27245","27245","EL CARMEN DE ATRATO"
"27250","27250","EL LITORAL DEL SAN JUAN"
"27361","27361","ISTMINA"
"27372","27372","JURADO"
"27413","27413","LLORO"
"27425","27425","MEDIO ATRATO"
"27430","27430","MEDIO BAUDO"
"27450","27450","MEDIO SAN JUAN"
"27491","27491","NOVITA"
"27495","27495","NUQUI"
"27580","27580","RIO IRO"
"27600","27600","RIO QUITO"
"27615","27615","RIOSUCIO"
"27660","27660","SAN JOSE DEL PALMAR"
"27745","27745","SIPI"
"27787","27787","TADO"
"27800","27800","UNGUIA"
"27810","27810","UNION PANAMERICANA"
"41001","41001","NEIVA"
"41006","41006","ACEVEDO"
"41013","41013","AGRADO"
"41016","41016","AIPE"
"41020","41020","ALGECIRAS"
"41026","41026","ALTAMIRA"
"41078","41078","BARAYA"
"41132","41132","CAMPOALEGRE"
"41206","41206","COLOMBIA"
"41244","41244","ELIAS"
"41298","41298","GARZON"
"41306","41306","GIGANTE"
"41319","41319","GUADALUPE"
"41349","41349","HOBO"
"41357","41357","IQUIRA"
"41359","41359","ISNOS"
"41378","41378","LA ARGENTINA"
"41396","41396","LA PLATA"
"41483","41483","NATAGA"
"41503","41503","OPORAPA"
"41518","41518","PAICOL"
"41524","41524","PALERMO"
"41530","41530","PALESTINA"
"41548","41548","PITAL"
"41551","41551","PITALITO"
"41615","41615","RIVERA"
"41660","41660","SALADOBLANCO"
"41668","41668","SAN AGUSTIN"
"41676","41676","SANTA MARIA"
"41770","41770","SUAZA"
"41791","41791","TARQUI"
"41797","41797","TESALIA"
"41799","41799","TELLO"
"41801","41801","TERUEL"
"41807","41807","TIMANA"
"41872","41872","VILLAVIEJA"
"41885","41885","YAGUARA"
"44001","44001","RIOHACHA"
"44035","44035","ALBANIA"
"44078","44078","BARRANCAS"
"44090","44090","DIBULLA"
"44098","44098","DISTRACCION"
"44110","44110","EL MOLINO"
"44279","44279","FONSECA"
"44378","44378","HATONUEVO"
"44420","44420","LA JAGUA DEL PILAR"
"44430","44430","MAICAO"
"44560","44560","MANAURE"
"44650","44650","SAN JUAN DEL CESAR"
"44847","44847","URIBIA"
"44855","44855","URUMITA"
"44874","44874","VILLANUEVA"
"47001","47001","SANTA MARTA"
"47030","47030","ALGARROBO"
"47053","47053","ARACATACA"
"47058","47058","ARIGUANI"
"47161","47161","CERRO SAN ANTONIO"
"47170","47170","CHIVOLO"
"47189","47189","CIENAGA"
"47205","47205","CONCORDIA"
"47245","47245","EL BANCO"
"47258","47258","EL PINON"
"47268","47268","EL RETEN"
"47288","47288","FUNDACION"
"47318","47318","GUAMAL"
"47460","47460","NUEVA GRANADA"
"47541","47541","PEDRAZA"
"47545","47545","PIJINO DEL CARMEN"
"47551","47551","PIVIJAY"
"47555","47555","PLATO"
"47570","47570","PUEBLOVIEJO"
"47605","47605","REMOLINO"
"47660","47660","SABANAS DE SAN ANGEL"
"47675","47675","SALAMINA"
"47692","47692","SAN SEBASTIAN DE BUENAV"
"47703","47703","SAN ZENON"
"47707","47707","SANTA ANA"
"47720","47720","SANTA BARBARA DE PINTO"
"47745","47745","SITIONUEVO"
"47798","47798","TENERIFE"
"47960","47960","ZAPAYAN"
"47980","47980","ZONA BANANERA"
"50001","50001","VILLAVICENCIO"
"50006","50006","ACACIAS"
"50110","50110","BARRANCA DE UPIA"
"50124","50124","CABUYARO"
"50150","50150","CASTILLA LA NUEVA"
"50223","50223","CUBARRAL"
"50226","50226","CUMARAL"
"50245","50245","EL CALVARIO"
"50251","50251","EL CASTILLO"
"50270","50270","EL DORADO"
"50287","50287","FUENTE DE ORO"
"50313","50313","GRANADA"
"50318","50318","GUAMAL"
"50325","50325","MAPIRIPAN"
"50330","50330","MESETAS"
"50350","50350","LA MACARENA"
"50370","50370","URIBE"
"50400","50400","LEJANIAS"
"50450","50450","PUERTO CONCORDIA"
"50568","50568","PUERTO GAITAN"
"50573","50573","PUERTO LOPEZ"
"50577","50577","PUERTO LLERAS"
"50590","50590","PUERTO RICO"
"50606","50606","RESTREPO"
"50680","50680","SAN CARLOS DE GUAROA"
"50683","50683","SAN JUAN DE ARAMA"
"50686","50686","SAN JUANITO"
"50689","50689","SAN MARTIN"
"50711","50711","VISTA HERMOSA"
"52001","52001","PASTO"
"52019","52019","ALBAN"
"52022","52022","ALDANA"
"52036","52036","ANCUYA"
"52051","52051","ARBOLEDA"
"52079","52079","BARBACOAS"
"52083","52083","BELEN"
"52110","52110","BUESACO"
"52203","52203","COLON"
"52207","52207","CONSACA"
"52210","52210","CONTADERO"
"52215","52215","CORDOBA"
"52224","52224","CUASPUD"
"52227","52227","CUMBAL"
"52233","52233","CUMBITARA"
"52240","52240","CHACHAGUI"
"52250","52250","EL CHARCO"
"52254","52254","EL PENOL"
"52256","52256","EL ROSARIO"
"52258","52258","EL TABLON DE GOMEZ"
"52260","52260","EL TAMBO"
"52287","52287","FUNES"
"52317","52317","GUACHUCAL"
"52320","52320","GUAITARILLA"
"52323","52323","GUALMATAN"
"52352","52352","ILES"
"52354","52354","IMUES"
"52356","52356","IPIALES"
"52378","52378","LA CRUZ"
"52381","52381","LA FLORIDA"
"52385","52385","LA LLANADA"
"52390","52390","LA TOLA"
"52399","52399","LA UNION"
"52405","52405","LEIVA"
"52411","52411","LINARES"
"52418","52418","LOS ANDES"
"52427","52427","MAGUI"
"52435","52435","MALLAMA"
"52473","52473","MOSQUERA"
"52480","52480","NARINO"
"52490","52490","OLAYA HERRERA"
"52506","52506","OSPINA"
"52520","52520","FRANCISCO PIZARRO"
"52540","52540","POLICARPA"
"52560","52560","POTOSI"
"52565","52565","PROVIDENCIA"
"52573","52573","PUERRES"
"52585","52585","PUPIALES"
"52612","52612","RICAURTE"
"52621","52621","ROBERTO PAYAN"
"52678","52678","SAMANIEGO"
"52683","52683","SANDONA"
"52685","52685","SAN BERNARDO"
"52687","52687","SAN LORENZO"
"52693","52693","SAN PABLO"
"52694","52694","SAN PEDRO DE CARTAGO"
"52696","52696","SANTA BARBARA"
"52699","52699","SANTACRUZ"
"52720","52720","SAPUYES"
"52786","52786","TAMINANGO"
"52788","52788","TANGUA"
"52835","52835","TUMACO"
"52838","52838","TUQUERRES"
"52885","52885","YACUANQUER"
"54001","54001","CUCUTA"
"54003","54003","ABREGO"
"54051","54051","ARBOLEDAS"
"54099","54099","BOCHALEMA"
"54109","54109","BUCARASICA"
"54125","54125","CACOTA"
"54128","54128","CACHIRA"
"54172","54172","CHINACOTA"
"54174","54174","CHITAGA"
"54206","54206","CONVENCION"
"54223","54223","CUCUTILLA"
"54239","54239","DURANIA"
"54245","54245","EL CARMEN"
"54250","54250","EL TARRA"
"54261","54261","EL ZULIA"
"54313","54313","GRAMALOTE"
"54344","54344","HACARI"
"54347","54347","HERRAN"
"54377","54377","LABATECA"
"54385","54385","LA ESPERANZA"
"54398","54398","LA PLAYA"
"54405","54405","LOS PATIOS"
"54418","54418","LOURDES"
"54480","54480","MUTISCUA"
"54498","54498","OCANA"
"54518","54518","PAMPLONA"
"54520","54520","PAMPLONITA"
"54553","54553","PUERTO SANTANDER"
"54599","54599","RAGONVALIA"
"54660","54660","SALAZAR"
"54670","54670","SAN CALIXTO"
"54673","54673","SAN CAYETANO"
"54680","54680","SANTIAGO"
"54720","54720","SARDINATA"
"54743","54743","SILOS"
"54800","54800","TEORAMA"
"54810","54810","TIBU"
"54820","54820","TOLEDO"
"54871","54871","VILLA CARO"
"54874","54874","VILLA DEL ROSARIO"
"63001","63001","ARMENIA"
"63111","63111","BUENAVISTA"
"63130","63130","CALARCA"
"63190","63190","CIRCASIA"
"63212","63212","CORDOBA"
"63272","63272","FILANDIA"
"63302","63302","GENOVA"
"63401","63401","LA TEBAIDA"
"63470","63470","MONTENEGRO"
"63548","63548","PIJAO"
"63594","63594","QUIMBAYA"
"63690","63690","SALENTO"
"66001","66001","PEREIRA"
"66045","66045","APIA"
"66075","66075","BALBOA"
"66088","66088","BELEN DE UMBRIA"
"66170","66170","DOSQUEBRADAS"
"66318","66318","GUATICA"
"66383","66383","LA CELIA"
"66400","66400","LA VIRGINIA"
"66440","66440","MARSELLA"
"66456","66456","MISTRATO"
"66572","66572","PUEBLO RICO"
"66594","66594","QUINCHIA"
"66682","66682","SANTA ROSA DE CABAL"
"66687","66687","SANTUARIO"
"68001","68001","BUCARAMANGA"
"68013","68013","AGUADA"
"68020","68020","ALBANIA"
"68051","68051","ARATOCA"
"68077","68077","BARBOSA"
"68079","68079","BARICHARA"
"68081","68081","BARRANCABERMEJA"
"68092","68092","BETULIA"
"68101","68101","BOLIVAR"
"68121","68121","CABRERA"
"68132","68132","CALIFORNIA"
"68147","68147","CAPITANEJO"
"68152","68152","CARCASI"
"68160","68160","CEPITA"
"68162","68162","CERRITO"
"68167","68167","CHARALA"
"68169","68169","CHARTA"
"68176","68176","CHIMA"
"68179","68179","CHIPATA"
"68190","68190","CIMITARRA"
"68207","68207","CONCEPCION"
"68209","68209","CONFINES"
"68211","68211","CONTRATACION"
"68217","68217","COROMORO"
"68229","68229","CURITI"
"68235","68235","EL CARMEN DE CHUCURI"
"68245","68245","EL GUACAMAYO"
